Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
NMB362,0.309301710834441,0,0.00617556474420372,0.30603096368902,0,0.395396593633198,0,0.0351786941799258,0,0,0,0.156406698583553,0.117680252477866,0.097342127179523,0.01192383193939,0.180702795724708,0.000282396091132495,0.017207249872362,0,0.451076249751146,0.0294742014328474,0,0,0.625497953003584,0.790350968749085,2.11417933013332
NMB365,0.101261268241885,0,0.0202743082939579,0.474453635536487,0,0,0,0.089902725848978,0.0982868807883539,0,0,0.15972260184328,0.120135788710609,0.0929881968873305,0.0251154214590498,0.281573148084414,0,0.00486993756237681,0,0.264127413183787,0.0188181013430519,0.00619673989496254,0,0.518939049832077,0.854245118356713,1.75772616767852
NMB366,0.092749508956921,0,0.0115914747630692,0.323861953562208,0,0.168629776144449,0,0.0545756502737967,0.0521128032410242,0,0,0.138425776728588,0.182503673540928,0,0.0443675314145063,0.496347052714481,0,0.00249378818411297,0,0.51090341300673,0,0,0,0.654839067397199,0.770912647882348,2.07856240253082
NMB367,0.224784644406452,0,0.0712002564109295,0.430344856599376,0,0.126447533128768,0,0.0886196932682596,0.141787395141161,0,0,0.149307921176906,0.150429660492054,0.110173054764473,0.027685074112753,0.229055296610162,0.0274879572818527,0.00694658514684839,0,0.208849005216573,0.0722929434090803,0,0,0.248930775350077,0.988829017858279,2.06541187716565
NMB368,2.88792980613804,0,0,2.51870028961963,0,8.18828232364228,0,0,0.536335807145997,0,0,2.68983765944368,1.41292687804874,0,0.479539536322935,4.80812536168061,0.290331745713276,0.237139937307801,0,7.66683838952257,0.188006787969843,0,0.01,0.204184289434594,1.0235201966078,31.9039945225554
NMB373,0.174645243682237,0,0.0307726088511838,0.273209569453404,0,0.0955423947634904,0.0249360666469406,0.102471625549779,0.0985359387655908,0,0.160447408461665,0,0.104082715088272,0.0848243162392389,0.0162258667226938,0.250973257821589,0.0122998393469436,0.0131233604669515,0.0673287298469322,0.0588695224223819,0.0190055031836532,0,0,0.409283543910832,0.911767396657846,1.58729396731295
NMB380,0.120264208641281,0,0.0926562438456026,0.217398909726118,0,0.0279861290856391,0,0.208233819993398,0.0878553042391252,0,0,0.152331587310964,0.108405699121626,0.126921299333507,0.0342551326826301,0.469442201081158,0.0134751153778833,0,0.274508329860863,0.08839156523028,0,0,0,0.499125093733515,0.870125405971899,2.02212554553007
NMB381,0.10157695242362,0,0.0153199362578883,0.549450312695174,0,0.177137223560049,0.0375199141704316,0.136717820091094,0.108650274329749,0,0,0.102437181939682,0.133982159362536,0.064851716759466,0.0312225350584672,0.36097416252925,0.0130030683754271,0,0,0.259702366104134,0.0645909924515987,0,0,0.391834006088786,0.923124271520163,2.15713661610857
NMB382,0.312923107356573,0,0.117755636869679,0.452589961171156,0,0.149121968747378,0,0.0681031979061994,0.152289584719629,0,0,0.306912659773923,0.339157865142288,0.0652770810788556,0.08215292654114,0.832485128896352,0.00472850989249507,0,0,0.425181090196638,0.00722286698795434,0,0.09,0.131391893537122,1.04177291725655,3.31590158528026
NMB383,0.0453718788684298,0.0284062676284903,0.0424414564002512,0.318051831915696,0,0.131479992997124,0,0.00642308791301725,0.0711616607486593,0,0.0146711589589247,0.149965682065674,0.111817751111541,0.109359396656171,0.054103207757395,0.418212015664601,0.0142523599334479,0,0,0.298710431982956,0.0283114877539725,0,0,0.50475734102087,0.862758540048277,1.84273966835635
NMB384,0.18208723205154,0,0.14123546721502,0.144773969786961,0,0.158143183573786,0,0.0805955284678841,0.150931515589132,0,0.0166458195499688,0.122577802279001,0.0713548959755531,0.238738552524057,0.0297025494379069,0.274610876789623,0.00830855248261791,0,0,0.181764484366977,0.0505442381624127,0,0,0.442758148601568,0.895902254545788,1.85201466825244
NMB386,0.147559343980666,0,0.264370767648217,0.319728605058145,0,0,0,0.134539508036123,0.0758423030783268,0,0.0437289097299241,0.0821301761825845,0.0621034737069955,0.481538488444448,0.0238315664692088,0.529544334883376,0,0,0,0.306207655376175,0.0075195642367312,0,0,0.553820572927159,0.838162808748028,2.47864469683092
NMB387,0.0822777934970997,0,0.0227204891678166,0.168523283238217,0,0.16230793616021,0,0.062745271414175,0,0,0,0.10951201172202,0.0935668194093899,0.0161588760568636,0.0309145121844434,0.247111122270869,0.02055609692327,0.00499213165253221,0,0.198893347496479,0.0291393541985613,0.0356222686575014,0,0.701476053184397,0.751042123262964,1.28504131404945
NMB388,0.126709071921072,0,0.0713843970013646,0.329912416300952,0,0.0420023644397896,0,0.0422017328607007,0.101220580625823,0,0.0722984666406274,0.0143458040431906,0.0806258194383589,0.20028582495663,0.0186448351037251,0.180012857081614,0.0178762452549996,0.00284634576446475,0,0.125045439056282,0.0133943457362533,0.000155903516630576,0,0.419873315587714,0.906924706418526,1.43896244974248
NMB390,0.156373656822153,0,0.233062012852182,0.648906244178913,0,0,0,0.15413970132211,0.140536512623291,0,0,0.115984618216315,0.153590220313968,0.0647130369977363,0.0233349102588079,0.293028776449699,0.00752553990752688,0.00149773200603024,0,0.135388149643738,0.011589893666714,0.0154949809219999,0,0.42948112735858,0.902422549327192,2.15516598618118
NMB391,0.124285935373064,0,0.049315601998507,0.164902315037044,0,0.245406327107284,0.0560875135129277,0.0128222798119011,0.103093101720101,0,0.110227950143812,0.0770896651017289,0.0974405240246128,0.176203248842289,0.0365501106973219,0.26997233737774,0.0146599084896351,0,0,0.254045066254824,0.0205533703007204,0.00310749252029952,0,0.369824550096009,0.931675852351441,1.81576274831381
NMB393,0.176668492774521,0,0.070911586116164,0.370076631686281,0,0.11451712483609,0,0.0160328125736433,0.087023525942059,0,0.143336031028151,0.0107948373097607,0.100087985953696,0.118814617091863,0.0144753994507125,0.34435846155453,0.00319289929284492,0.00349618903055611,0,0.148084724155412,0.0188755121718368,0.00293228249788,0,0.339175859148086,0.945454890395615,1.743679113466
NMB399,0.120327694209613,0,0.0102398990548482,0.287181223349956,0,0.0684132238912414,0,0.0484013386483846,0.0795290177135662,0,0.0589824386751948,0.026931782370402,0.0675489157242495,0.0639277223357805,0.0214139381136181,0.168665457785643,0.0188408658408628,0.0105572707583238,0.0268293789135455,0.0829540949839725,0.0266721599877166,0.00403750577082338,0,0.602374988529698,0.811244251025923,1.19145392812774
NMB401,0.149177891724393,0,0.0803921552591223,0.343657561916506,0,0.0262351959936623,0,0.0823411914845392,0.104772081544714,0,0.0632922944480555,0.0861440940265604,0.135753069761632,0.121258554592905,0.0585343576825096,0.340979254763062,0.00494797610595119,0,0,0.35637930872628,0.022302235403033,0,0,0.443475558037155,0.89536195959009,1.97616722343292
NMB403,0.202754834111707,0,0.172891368961843,0.484512839540941,0,0.0829045625597299,0,0.0937100029769736,0.167864953974883,0,0.157557808249931,0.14589104976055,0.126960249984309,0.101545481180418,0.0229330835051412,0.207728484680647,0.00668221070162765,0,0,0.455755818927918,0.0278650700030531,0,0,0.363777613597026,0.937686303524709,2.45755781911967
NMB406,0.220773530985353,0,0.104215173799843,0.374592291662306,0,0.120107180059344,0,0.064461462734266,0.0121477106966569,0,0.126945098114751,0.0435736163650199,0.363054209359123,0.0708527393267738,0.0316227450555891,0.240374793587534,0.00689979760630513,0.0122179928369175,0.0782348851576764,0.114038464173272,0,0,0,0.417251509261557,0.907884943438926,1.98411169152073
NMB410,0.173124926688381,0,0.064454106549955,0.178790086288122,0,0.0908380236169345,0,0.0551433882087666,0.0325055433803077,0.0154595227051921,0,0.142593157644265,0.10657353794362,0.0953706074639762,0.0164290477851001,0.249160971139959,0.0149442905343366,0.00393710921388168,0,0.255979183733549,0.0341426557909169,0,0,0.630522118360947,0.794336346751536,1.52944615868726
NMB411,0.0620505393076264,0.0361173409833729,0.0561596204384635,0.224738358433572,0,0.352552303525028,0,0,0,0,0.0948006008818215,0.0604687943842484,0.090702881681175,0.0233758664958656,0.0141230620356695,0.247820111114414,0,0.0152548924787301,0,0.333496946441372,0.0311851194979816,0,0,0.492945632802107,0.869292403455668,1.64284643769934
NMB417,0.108518658389097,0.00323707445822267,0.0436315357253655,0.38265685527315,0,0.23161659365551,0,0.207687730770395,0,0,0,0.335261788719716,0.205094519138291,0,0.0174233649512334,0.48344916132892,0.0247085148199075,0.00903336572056508,0,0.375510007602549,0.0354747046230597,0,0,0.529982102380015,0.847493036302505,2.46330387517598
NMB418,0.106165027382807,0,0.0040931147015104,0.184606677712496,0,0.163074950509904,0,0.0882580532345937,0,0.0338108399115198,0.0110002793577977,0.0888014815029788,0.143405398257044,0.057170360447784,0.032105535307659,0.353817924123373,0.0236956939098666,0.00955145611936095,0.0367308402652891,0.113307010571274,0.0528423282918516,0,0,0.398490746450644,0.91712256800401,1.50243697160711
NMB435,0.0941535877454171,0,0.162173769184663,0.281821773207415,0,0.160046121580369,0,0.213170695745746,0.0903842110148911,0,0,0.137308421427387,0.143139295551855,0.000659622874572473,0.0388568469776325,0.585650094480899,0.0418100513363927,0.00327249968500863,0.0433969013449344,0.102937212752441,0.0178347145569617,0,0,0.313825055916701,0.955238161080391,2.11661581946659
NMB436,0.170255713669691,0,0.0770685395415482,0.150175812671338,0,0.160753652603729,0.00120753327572154,0.136027296627418,0.105441648897919,0,0.0773171149857772,0.0502414331308349,0.119324213771163,0.113786653994299,0.0159367426652489,0.261368884437464,0.0156274294186058,0.00996552025981002,0.0449947476438079,0.0790602779980478,0.0284336481554815,0,0,0.401399889884901,0.915121129772738,1.6169868637479
NMB438,0.100453464147773,0.00363182739637542,0.06495798617351,0.328924476399546,0,0.105219536287608,0,0.028903248477549,0.121255611557298,0,0.029307867331445,0.125993020281967,0.13668772294588,0.0934994216342776,0.02647943430375,0.447761852259389,0.010478355702922,0,0,0.315869682270041,0.0342157975300234,0,0,0.484481514731304,0.874164928476766,1.97363930469935
NMB442,0.13267022801941,0,0.0559249637009771,0.566794538941677,0,0.0668876931855758,0,0.0446634090561307,0.112645137323934,0,0,0.197356027818359,0.16333002596745,0.0582735660199651,0.0330598934996274,0.416587275860667,0.0209107182352384,0.00448186527732135,0,0.173024662734295,0.0459516441852421,0,0.1,0.118504748232227,1.05518458956066,2.09256164982587
NMB445,0.152104631899679,0,0.0331568729773831,0.231218251002594,0,0.209566514627528,0,0.159697403635347,0.119026021716555,0,0,0.207878071980402,0.14511445258946,0.116679382165768,0.0343238134710251,0.281468938413931,0.0343858417602196,0,0,0.586251647811456,0,0.0233805094024891,0,0.445254510350454,0.89616521549317,2.33425235345384
NMB446,0.184932682278622,0,0.0438184149285984,0.492483164299516,0,0,0,0.104869406015522,0.161656236158494,0,0.0735014015804268,0.11398404606956,0.111092167912231,0.40580166165551,0.0187578639746308,0.260691312606793,0.0184875124706769,0,0,0.167343602354958,0.0613112973125729,0,0,0.424407811250432,0.905618753224261,2.21873076961811
NMB453,0.0972961787468972,0.0229870599393945,0.0355216261587523,0.152217680023585,0,0.107202218625864,0,0.0534007909893687,0.100741720464071,0,0.133785387194277,0.0280159453585927,0.0780100941982182,0.161012201975024,0.0342058678710515,0.422785594644727,0.0316453035192511,0.00536452412096092,0.0108568707656211,0.108679571899515,0.0310608144717515,0,0,0.498472811691673,0.868028015304362,1.61478945096692
NMB454,0.0618901110557917,0.0492974726098598,0.0622943670801142,0.207172648038979,0,0.0726893515652785,0,0.0731305620874379,0.0909118786883437,0,0.0544655042383002,0.0845485288260641,0.166555411726187,0.0890994734259178,0.0514782220289627,0.430901544550011,0.0176679163704836,0,0,0.278020470107152,0.0295712650062544,0.000600545302439443,0,0.45217247371829,0.891021169374401,1.82029527270758
NMB459,0.0999525038611839,0,0.0611920041176792,0.216800504154231,0,0.150855770243543,0.0240859972102109,0.0696570897258689,0.0759462931529753,0,0.0426416176904275,0.061489322417505,0.0811005321506817,0.145856393228433,0.0490538600650646,0.297163521029718,0.023091003870892,0,0.0421689566253985,0.105473851934077,0.025092441812109,0.00144995876307661,0,0.354906324295668,0.93674336895725,1.57307162205308
NMB463,0.203483899066898,0,0.123869566922283,0.171994734084983,0,0.156454090185214,0,0.111197829806992,0.0329931860364206,0,0.0752399957281194,0.0808210590751882,0.119087455733504,0.0578125197823056,0.0191297391270234,0.304154044370924,0.0163245682709268,0.00902893936495849,0.0615226410713847,0.0981914979546612,0.0248777905950514,0,0,0.328101119636288,0.946834532544371,1.66618355717684
NMB464,0.24614356555815,0,0.0531146258364052,0.63611182889824,0,0.22839811810145,0,0,0.122286362531393,0,0.103280625670119,0.0867383626522017,0.205559542680677,0.489128724313845,0.152836200753906,0.687417437554807,0,0,0,0.399764747979651,0,0.207212162446773,0,0.512951018551644,0.859146446705488,3.61799230497762
NMB51,0.0961734173697976,0,0.0120827163917,0.3361387544628,0,0.203520329436048,0,0.147033083874919,0,0,0.0144631979158744,0.111769379694265,0.110216281290487,0,0.0910103470155235,0.312610766945124,0.0392810280764779,0,0,0.17979287014365,0.039286803209949,0,0,0.455112483502863,0.889646097282535,1.69337897582662
NMB548,0.0616523899802439,0,0.0179428300147141,0.416133694648757,0,0.122926712055115,0,0.0840350773938666,0.0836098966399836,0,0,0.190775166361081,0.0979583466693513,0,0.0711124996954765,0.319231517934627,0.0444503279556826,0,0.065702821531812,0.126243249025684,0.0170430059265507,0,0,0.613361742726399,0.798193606287343,1.71881753583295
NMB550,0.116810756282527,0.0385014953799804,0.0519541138323876,0.326681917751432,0,0.130949256541944,0,0.058897429476434,0.0778877900383805,0,0.0344317051019209,0.0929239264265414,0.11585515997533,0.0555110138395196,0.0300034477857023,0.37466522942968,0.00874636146989492,0.00146769441814739,0,0.21561670518716,0.0231139631322385,0.00526435387866739,0,0.429031644860724,0.90252558571324,1.75928231994789
NMB59,0.110424881249287,0,0.0429680372435613,0.148411677628107,0,0.143704263281288,0,0.05537513552611,0.10334055134416,0,0,0.0964831556642666,0.120055014664275,0.0193574781259111,0.0275546605064827,0.435988898985608,0.0257743591746443,0.0052023038916854,0,0.163181814940948,0.0363137665824415,0,0,0.483083315474426,0.875735463491903,1.53413599880878
NMB605,0.171940175156722,0,0.046053313800336,0.185903080125174,0,0.224120049549134,0.00445714058315123,0.159232311321341,0.00244156905229783,0,0.0160193876629772,0.101351017827278,0.239110509889808,0,0.0694802311542093,0.479157667758356,0.0130974025435526,0.00249152556107279,0.0765937413838272,0.156622951011916,0.0480461873332907,0,0,0.309308583122905,0.956423252003519,1.99611826171444
NMB610,0.0692382904818365,0.00595574274535271,0.0640585360465505,0.23394420916616,0,0.168360168804381,0,0.0634069883237938,0.193898857603151,0,0.0792914680794783,0.173961927845888,0.0967532878994361,0.176727077172306,0.0249726095205181,0.297102867917426,0.0286483700697162,0,0,0.125962012430266,0.0395977841739941,0,0,0.513537385597697,0.858007785055258,1.84188019828026
NMB645,0.0879462242166714,0.0114149068046219,0.0892692874977787,0.385690217632295,0,0.112546552037298,0,0.0714669923991789,0.0562264475684477,0,0.021182682345588,0.0862650707572956,0.0996306863583437,0.0122331640351344,0.0666175144376415,0.569162727493312,0.0349523113158142,0,0.0616296369053464,0.0750334041035808,0.0450381226377166,0,0,0.509779307119912,0.862737016210693,1.88630594854606
NMB650,0.192583485635439,0,0.0746876154528733,0.265761966305881,0,0.227288125285561,0,0.0228110636275318,0.140463216920571,0,0.0119556609566261,0.242505205214339,0.112698899905952,0.108772136219015,0.0614838658995661,0.657257009337128,0,0,0,0.320219556841258,0.0244133012760801,0.00382836019948109,0.28,0.0570411251818489,1.07817040998905,2.4667294690773
NMB660,0.138696465856269,0.0645718156752425,1.12082818836125,1.23960402479369,0,1.71591633641881,0,0.277281300541981,0,0.516936593861477,0,0.95133614816644,0.332083782514556,0.124990631594075,0.447694028204195,3.6811926352387,0.117310430176714,0,0.00647740432542481,0.575263135028994,0,0,0.18,0.0839511368399027,1.0625352643231,11.3101829207578
NMB69,0.0695899773538928,0.00790535083828589,0.0274635950826272,0.297376062340023,0,0.0643473972508228,0,0.0742644022978343,0.0647365735397208,0.00791589019335366,0,0.111717472771655,0.0646369394742522,0.12208715100069,0.0303803864506403,0.358226884005073,0.023884112032475,0,0,0.218778459402365,0.0565165310669544,0,0,0.580347155205999,0.821494291662793,1.59982718510067
NMB710,0.0751602863992615,0,0.00765621101920926,0.0833322004977703,0,0.11166394265202,0.0110833880312755,0.0316983778153901,0.0233257552071497,0.011070763998977,0.033997462058263,0.0453127266204057,0.0547890076986692,0.0225179552168606,0.018605341419494,0.141044202638338,0.0318538609490329,0.0177255997656957,0.0497927001179005,0.040365828990291,0.027507707780663,0.0150991167389808,0,0.941232550803857,0.621585038671973,0.853602435615649
NMB725,0.157688738844965,0,0.145726030638545,0.273644744784402,0,0.207334078131642,0,0.0129775663181454,0.125548972556541,0,0.0198950275349975,0.0987263905830563,0.174648671410202,0.193046123853208,0.0631243944433909,0.390234665395535,0.0225801849014289,0,0.226172619256586,0.0687291192992754,0,0,0,0.349140308374945,0.937530168967039,2.18007732795192
NMB730,0.125960847405283,0,0.172291712305895,0.247171667196387,0,0.126742660237664,0,0.0705881479390843,0.146569416920407,0,0.109624877772176,0.0569861432578143,0.184161263333408,0.0771311218564157,0.0514673619414812,0.408275328908965,0.032336454582728,0,0.0304412924876664,0.0851635290572204,0.05247203709104,0,0,0.305505494932128,0.95643473279475,1.97738386229364
NMB734,0.104427992733549,0,0.0505876996660953,0.129605157972999,0,0.103395543114496,0,0.0730883757132749,0.122018230712124,0.0195148484619811,0,0.147012815882368,0.0807789976908095,0.207222904553608,0.0160658087374077,0.27385440607262,0,0.00579653417569804,0,0.299966196477931,0.0610678555521111,0,0,0.347804933757808,0.944990654162943,1.69440336751707
NMB735,0.177866583901479,0.0707388982516219,0.0496275093132048,0.312826905359582,0,0.327843349172537,0,0.0776102096850956,0.068018479384889,0,0.0100858772749898,0.12227361787335,0.112544846147616,0.0668690558880623,0.0374289837074611,0.407424738135943,0.0012626145145122,0,0,0.172729394074429,0.00528612917903833,0,0,0.468323720526139,0.882754398115843,2.02043719186381
NMB736,0.155601619630054,0,0.0282355968207887,0.372351195544253,0,0.109203974956745,0,0.0203794285592292,0.0848854447568582,0,0.0674736643583855,0.0357764543291915,0.104908536757308,0.12678983407822,0.0551146607915354,0.454801048705539,0.0285860961779802,0,0.032147995694568,0.0894926120183396,0.0188213315072655,0,0,0.484586380300582,0.87483709475588,1.78456949468626
NMB737,0.117036568210472,0,0.0190617056832809,0.367612773279463,0,0.177139810389782,0.0152776490504941,0.0138775124876935,0.0688303454875865,0,0.109838481380408,0.00252587184205864,0.0905797603257559,0.153167215413555,0.0366217590453815,0.266745436080754,0.00377177712392558,0,0.00611524699984204,0.105240225131906,0.034841014180166,0,0,0.381635260441192,0.926654580137591,1.58828315211252
NMB739,0.108905915044528,0,0.218691456776359,0.340586106676994,0,0.198138964698385,0,0.157950707370681,0.0662024104331412,0,0.0106490974873473,0.153408790803706,0.0830815192492264,0.0276906861634223,0.0826725628924032,0.272878184318761,0.0365369765635109,0,0,0.354873515562766,0.0143015515346461,0,0,0.399781105648416,0.917052003645326,2.12656844557588
NMB755,0.112633246301431,0,0.0391573953080196,0.270868518076478,0,0.232201429085072,0.0178190180122475,0.0254734724430964,0.0928932559606228,0,0.0963670501467516,0.0312153620257337,0.0904580920538509,0.195820952710424,0.0323241795095115,0.279055050618208,2.97786790312648e-05,0,0.0136109526719052,0.0937940129945583,0.0327186998285055,0,0,0.390873342102093,0.921480876011578,1.65644046642545
NMB767,0.105342701385563,0.0610131773347241,0.0350663661671817,0.352454348163308,0,0.102887325029421,0,0.109798625134853,0.0765624674443741,0,0,0.169479531320894,0.133091855882065,0.0978313113671045,0.0208964050317742,0.248712318028133,0,0.00322145231056851,0,0.265587051461102,0.089506133557394,0,0,0.371847389326376,0.93238551047177,1.87145106961846
NMB769,0.0739437212959593,0,0.0584650763910164,0.201911870189459,0,0.0827624232989265,0,0.0423281328909337,0.0812940191816222,0,0,0.102677705442967,0.0702169128496016,0.0650878665842581,0.0214814420573151,0.199728429300163,0.0155910167117127,0.00817173166212851,0,0.17768951218268,0.0659358368291797,0.0125037430408043,0,0.589208410353273,0.819083648286321,1.27978943990873
NMB771,0.150732573961949,0,0.0866045928428997,0.241568180445541,0,0.0803007858626303,0.0139604040248347,0.0587731978128943,0.0926050894570586,0,0.145060705217289,0.0262152834021388,0.210129501805402,0.110307916805941,0.053540043785231,0.308126674608976,0.00980459626629127,0,0.0573253995597286,0.0640517286134194,0.0433358925779876,0,0,0.346691756976202,0.939165326738981,1.75244256705021
NMB772,0.0551225609479621,0.0176456257384382,0.0723824270142605,0.135683784013088,0,0.196379308639603,0,0.0755325162227177,0.0903772602336742,0,0.0446035808173402,0.0853991487131318,0.104152781455612,0.138227606762425,0.0233944800981547,0.245756988085362,0,0.0162321561292842,0,0.275519413539905,0.0406483121866375,0,0,0.395010177815703,0.919371759720045,1.6170579505976
NMB78,0.100397196085729,0.0351080218079829,0.0263862207500412,0.482583245378266,0,0.196335137042246,0.0595197317821872,0.0440234147789827,0,0,0,0.247995782813616,0.202896678348512,0,0.0964381774275753,0.310713868776114,0.0354647638582651,0,0,0.270743580618315,0.0329246923588691,0,0,0.506066047860877,0.861667139205071,2.1415305118267
NMB781,0.289346711486774,0,0.106862040669014,0.47482746919557,0,0.114697371531029,0,0.133888775821203,0,0,0,0.157231013087632,0.201985399249493,0,0.133000207598895,0.544779913762533,0.0407184154493873,0,0,0.334330546196617,0.0655052163313516,0,0.01,0.2412082858876,0.988690100487609,2.5971730803795
NMB782,0.161522999329142,0,0.0518137690611565,0.275504879258475,0,0.132963191911693,0,0.02464436423807,0.110563820771933,0,0.00822784129299398,0.119176234301618,0.0908003604573816,0.104505443869883,0.0389780735936712,0.406598894870627,0.175546341731658,0,0,0.227883398544485,0.0258822817665471,0,0,0.39947051390851,0.91645266669481,1.95461189499933
NMB785,0.131198280918077,0,0.0880228575815159,0.398737385532612,0,0.00158709889517782,0.00581953449519768,0.0795611088865752,0.0660971523159615,0,0.0919675000864337,0.0385600505643602,0.065681953131943,0.142364349856436,0.0344945934168119,0.599371320089917,0.0331513971583178,0,0.0422323863797031,0.0506527381670173,0.019638627059713,0,0,0.398930286179137,0.917074268733684,1.88913833453577
NMB791,0.140066875349016,0,0.0392864701394677,0.21851475614471,0,0.141904002696771,0,0.0684635471907997,0.0841157262656036,0,0.105136593732158,0.0300025677899549,0.134488434765039,0.0927779280121041,0.0406162813221868,0.320810197146245,0.0241069653342213,0.00153628964335645,0.203685058189215,0.00386838743324303,0.0240211831222707,0,0,0.355665463729863,0.934933478584352,1.67340126427636
NMB795,0.101180190721712,0,0.0841894981719823,0.326267019982442,0,0.0165627862920019,7.31115045682408e-06,0.0872425472879125,0.0389934357734445,0,0,0.188904713293039,0.0714106122033929,0.0163192212309338,0.0981418442064789,0.334775608944298,0.0631345272969152,0,0,0.20148337151476,0.0308138977363317,0.0067902478413038,0,0.313568061862514,0.961061076821836,1.66621683364741
NMB801,0.052809668893826,0.0291714802013892,0.0464633506319169,0.381157994063178,0,0.0157832018069655,0,0.102617846693661,0.0582809474151945,0,0,0.128644644507569,0.133342281530405,0.0302478052714225,0.053058865720129,0.486373103517516,0.0136052571282872,0,0,0.561919846830817,0.029039670799683,0,0,0.553622587543384,0.833633965208126,2.12251596501196
NMB809,0.130912969243364,0,0.0470794411213575,0.316112557354223,0,0.179809804101994,0,0.130280530497858,0,0,0,0.144931254390266,0.0816736700476006,0.00968939519261772,0.0240904198074742,0.28572523121463,0.0263397040725287,0.0143289351360513,0,0.394932168634313,0.0323078226957311,0,0,0.474506447161226,0.879390989497137,1.81821390351001
NMB812,0.119454798518857,0,0.108426660781199,0.2407725317998,0,0.124772118249757,0,0.0265820764303486,0.0938173977199973,0,0,0.160721389002775,0.106006857794426,0.0864784566056375,0.0157575625423298,0.262914256466793,0,0.010836093992282,0,0.287772488234089,0.0718524102411711,0,0,0.464011240324436,0.884905315394368,1.71616509837946
NMB82,0.130325933644402,0,0.0369556885973692,0.338578195903073,0,0,0,0.059039516423156,0.115171442445746,0,0.0788075616464952,0.0467784602473427,0.170185959923228,0.101299798164495,0.055855485516614,0.396281995426985,0.0218009793067192,0,0.0528542270127287,0.100712939127927,0.0482590443629183,0,0,0.390693968808968,0.920281476819581,1.7529072277492
NMB832,0.121935846248846,0,0.0406544360049528,0.324914030458599,0,0.173893017160496,0,0.0515404921287902,0.133940785322605,0,0.117468297210116,0.020654424300782,0.0802849548446588,0.174461656646776,0.0179107231743634,0.204126929515298,0,0.0059045402369203,0,0.134183129356913,0.0538879379147551,0.00397292504635461,0,0.294817839292048,0.968784836656708,1.65973412557123
NMB859,0.167144748385401,0,0.00475817035167071,0.286092115102646,0,0.260750173815304,0,0.0291742085593626,0.070092615016431,0.0141306659609097,0,0.2577463720117,0.106027259287338,0.000829867469335931,0.0955712588210686,0.334894419850405,0,0,0,0.387826583737138,0.0323523979060834,0,0,0.512054609042452,0.858150484668102,2.04739085627479
NMB866,0.197006088087044,0,0.0287542672013385,0.190372887069488,0,0.173627017688294,0.00387237885959659,0.0582654862571519,0.100713701463488,0,0.142685576317168,0.0494478128344165,0.0804754388053832,0.194719792103378,0.0410631121006584,0.327663727019618,0.0136255667153553,0,2.31426936211989e-05,0.105545003956156,0.032958616432184,0,0,0.458562637979614,0.887840144130297,1.74081961560434
NMB867,0.148772751724796,0,0.0308819700734242,0.379731732782841,0,0.0332319760639203,0,0.104919686886154,0.0988823852263589,0,0.0556998732544304,0.106471802060484,0.202656435649627,0.26265876739104,0.0114664449073703,0.215837512320459,0,0,0,0.350786273201621,0.0411578520913509,0,0,0.4309031884643,0.902279569286077,2.04315546363388
NMB872,0.201151062400838,0,0.0599584079405096,0.188124034466783,0,0.0887034535775569,0,0.0561197762453471,0.105509219792049,0,0.0414773719550359,0.0615990843220408,0.0573088927903946,0.244789624262333,0.0413199590840819,0.265534869672046,0,0,0.0673045181909702,0.125828908866188,0.0542482094029257,0,0,0.524098414495563,0.85665043406954,1.6589773929691
NMB874,0.100776402901463,0,0.128659765886091,0.513297743330964,0,0.184812572072124,0.0158500032889725,0.077539664991757,0.0278235438022175,0,0,0.161151697212499,0.130810547886641,0,0.0504378462337892,0.621226926526934,0.037980744156935,0.000450354173791936,0,0.271387360862118,0.0192910510006793,0.0183311892294912,0,0.55067184243908,0.839284067263312,2.35982741355647
NMB890,0.102444238272802,0,0.0878439813336726,0.150432736674027,0,0.209407266167067,0,0.0670434719654937,0.110010602264607,0,0.0556303803861647,0.0851145796536681,0.189338902754285,0.13026575050763,0.033931455303675,0.354814456258399,0.0113258809920111,0.00248047098721811,0.0646114492357483,0.180474719964505,0.0525594254193588,0,0,0.258909208046696,0.978152560718577,1.88772976814033
